scenario,symbol,company_name,selection_count,avg_activity,avg_drop_pct
可交易口径｜全市场活跃前三后筛大跌,MOBX,"Mobix Labs, Inc.",1,3.266359965395556,-26.785714285714302
可交易口径｜全市场活跃前三后筛大跌,LRHC,La Rosa Holdings Corp.,1,3.1613172253524744,-8.965517241379306
可交易口径｜全市场活跃前三后筛大跌,BIAF,"bioAffinity Technologies, Inc.",1,2.0943180445448397,-8.080808080808078
可交易口径｜全市场活跃前三后筛大跌,PRSO,Peraso Inc.,1,2.0501639002616825,-11.274509803921573
可交易口径｜全市场活跃前三后筛大跌,ANNA,"AleAnna, Inc.",1,2.0458273560824187,-22.772277227722782
可交易口径｜全市场活跃前三后筛大跌,TENX,"Tenax Therapeutics, Inc.",1,1.8720281881444545,-89.73214285714286
可交易口径｜全市场活跃前三后筛大跌,CAR,"Avis Budget Group, Inc.",1,1.7655508138472014,-37.8209168452456
可交易口径｜全市场活跃前三后筛大跌,XHLD,"TEN Holdings, Inc.",1,1.731084401546405,-28.11387900355872
可交易口径｜全市场活跃前三后筛大跌,PBM,Psyence Biomedical Ltd.,1,1.6639018840934776,-16.01769911504425
可交易口径｜全市场活跃前三后筛大跌,LESL,"Leslie's, Inc.",1,1.6454022667827564,-41.07142857142857
可交易口径｜全市场活跃前三后筛大跌,LVWR,"LiveWire Group, Inc.",1,1.6445368271826177,-19.753086419753085
可交易口径｜全市场活跃前三后筛大跌,EZGO,EZGO Technologies Ltd.,1,1.5733969075989314,-91.57894736842105
可交易口径｜全市场活跃前三后筛大跌,ACXP,"Acurx Pharmaceuticals, Inc.",1,1.5688479952320762,-16.915422885572152
可交易口径｜全市场活跃前三后筛大跌,EDBL,Edible Garden AG Incorporated,1,1.445417518565127,-25.0
可交易口径｜全市场活跃前三后筛大跌,HCTI,"Healthcare Triangle, Inc.",1,1.4416691146963123,-13.597246127366624
可交易口径｜全市场活跃前三后筛大跌,QNCX,"Quince Therapeutics, Inc.",1,1.2967684027740118,-13.043478260869556
可交易口径｜全市场活跃前三后筛大跌,ODD,ODDITY Tech Ltd.,1,1.1716568596435706,-49.20744314266023
可交易口径｜全市场活跃前三后筛大跌,SRXH,SRX Global Inc.,1,1.1280124772140903,-13.043478260869524
可交易口径｜全市场活跃前三后筛大跌,LASE,Laser Photonics Corporation,1,1.0370203282483268,-14.364640883977897
可交易口径｜全市场活跃前三后筛大跌,KNRX,KNOREX LTD.,1,0.944368549927026,-14.28571428571428
可交易口径｜全市场活跃前三后筛大跌,RXT,"Rackspace Technology, Inc.",1,0.8780361083989479,-11.309523809523814
可交易口径｜全市场活跃前三后筛大跌,NAMM,Namib Minerals,1,0.8534544844207962,-9.944751381215477
可交易口径｜大跌池内活跃前三,SKYQ,Sky Quarry Inc.,8,0.8165243065020029,-16.611536172172222
可交易口径｜大跌池内活跃前三,ELAB,PMGC Holdings Inc.,7,1.549805488776972,-23.044571025605244
可交易口径｜大跌池内活跃前三,SDOT,Sadot Group Inc.,7,1.1709570610194528,-22.845906402670217
可交易口径｜大跌池内活跃前三,RXT,"Rackspace Technology, Inc.",7,0.5049305116014521,-15.414448533558456
可交易口径｜大跌池内活跃前三,DFNS,T3 Defense Inc.,5,3.2471020116522866,-25.103469278895563
可交易口径｜大跌池内活跃前三,ANNA,"AleAnna, Inc.",5,1.281784434764862,-16.600604659814273
可交易口径｜大跌池内活跃前三,TPET,Trio Petroleum Corp.,5,1.2567004611915658,-13.48873109911182
可交易口径｜大跌池内活跃前三,CAR,"Avis Budget Group, Inc.",5,1.0180217518151387,-25.602986953562066
可交易口径｜大跌池内活跃前三,POET,POET Technologies Inc.,5,0.6305918416687961,-21.313011945309846
可交易口径｜大跌池内活跃前三,WOK,WORK Medical Technology Group L,5,0.6049604846739611,-32.32696734488448
可交易口径｜大跌池内活跃前三,ASTC,Astrotech Corporation,4,1.8863873934303181,-16.56571808930611
可交易口径｜大跌池内活跃前三,STI,"Solidion Technology, Inc.",4,1.3243661713971366,-21.915314956324547
可交易口径｜大跌池内活跃前三,EROC,"ERock, Inc.",4,1.0065067051445615,-10.096162850348572
可交易口径｜大跌池内活跃前三,SWMR,"Swarmer, Inc",4,0.964935029931777,-22.786474496753048
可交易口径｜大跌池内活跃前三,UCAR,U Power Limited,4,0.9040183148726951,-33.780000083008204
可交易口径｜大跌池内活跃前三,BATL,Battalion Oil Corporation,4,0.8557562721788062,-29.15680634102784
可交易口径｜大跌池内活跃前三,VG,"Venture Global, Inc.",4,0.6846349892553554,-9.945938552519335
可交易口径｜大跌池内活跃前三,WYFI,"WhiteFiber, Inc.",4,0.5871562321868689,-14.231659117252123
可交易口径｜大跌池内活跃前三,HTZ,"Hertz Global Holdings, Inc",4,0.5668782594101772,-20.082086391868998
可交易口径｜大跌池内活跃前三,AXTI,AXT Inc,4,0.3325677448154489,-16.266592937377837
可交易口径｜大跌池内活跃前三,RUBI,Rubico Inc.,3,4.603208083374581,-21.69736088543193
可交易口径｜大跌池内活跃前三,INHD,Inno Holdings Inc.,3,2.2637823262260355,-43.24469523024942
可交易口径｜大跌池内活跃前三,MOBX,"Mobix Labs, Inc.",3,1.3941619684155608,-21.81060829604303
可交易口径｜大跌池内活跃前三,RBNE,Robin Energy Ltd.,3,1.1555200329621165,-15.820612347006284
可交易口径｜大跌池内活跃前三,XOS,"Xos, Inc.",3,1.0415009385440583,-24.501054795960965
可交易口径｜大跌池内活跃前三,SRXH,SRX Global Inc.,3,0.8023561897240108,-22.07896963926794
可交易口径｜大跌池内活跃前三,CODX,"Co-Diagnostics, Inc.",3,0.7985787540387038,-23.651619496021567
可交易口径｜大跌池内活跃前三,CTNT,Cheetah Net Supply Chain Servic,3,0.7529856298766965,-31.403387696293873
可交易口径｜大跌池内活跃前三,SIDU,"Sidus Space, Inc.",3,0.4176578096741625,-13.972987281813621
可交易口径｜大跌池内活跃前三,RIME,"Algorhythm Holdings, Inc.",3,0.30872112552034825,-13.709615613502743
可交易口径｜大跌池内活跃前三,TE,T1 Energy Inc.,3,0.20473188173206372,-13.628155107163039
可交易口径｜大跌池内活跃前三,TDIC,Dreamland Limited,2,3.350094738245425,-59.0646420824295
可交易口径｜大跌池内活跃前三,BIRD,"Smartbird, Inc.",2,2.875289844293219,-29.32663496943328
可交易口径｜大跌池内活跃前三,ONCO,"Onconetix, Inc.",2,2.0751860327989724,-25.20364524997455
可交易口径｜大跌池内活跃前三,RGNT,Regentis Biomaterials Ltd.,2,1.6297645889431396,-28.6187652598535
可交易口径｜大跌池内活跃前三,PRSO,Peraso Inc.,2,1.3025916350666513,-13.648304625717696
可交易口径｜大跌池内活跃前三,INDO,Indonesia Energy Corporation Li,2,1.284234879139372,-20.07996113547439
可交易口径｜大跌池内活跃前三,EZGO,EZGO Technologies Ltd.,2,1.260027759053554,-74.22697368421052
可交易口径｜大跌池内活跃前三,PBM,Psyence Biomedical Ltd.,2,1.1343506908948129,-14.210399945119018
可交易口径｜大跌池内活跃前三,EONR,EON Resources Inc.,2,1.1149472570738264,-17.776314505901862
可交易口径｜大跌池内活跃前三,CAST,"FreeCast, Inc.",2,1.0698265248386678,-17.552264808362366
可交易口径｜大跌池内活跃前三,XNDU,Xanadu Quantum Technologies Lim,2,1.0469233446901114,-35.43837062750809
可交易口径｜大跌池内活跃前三,RKTO,Rocket One Inc.,2,1.0244429813387783,-19.220985691573933
可交易口径｜大跌池内活跃前三,ARTL,"Artelo Biosciences, Inc.",2,0.9682948723449705,-15.172821151517919
可交易口径｜大跌池内活跃前三,LVWR,"LiveWire Group, Inc.",2,0.9472317051986602,-20.108203441536773
可交易口径｜大跌池内活跃前三,KPTI,Karyopharm Therapeutics Inc.,2,0.9322347984121733,-45.46443733319625
可交易口径｜大跌池内活跃前三,NCI,Neo-Concept International Group,2,0.9022322694584839,-38.83914810144318
可交易口径｜大跌池内活跃前三,INLF,INLIF LIMITED,2,0.8940335053589132,-46.80877243775333
可交易口径｜大跌池内活跃前三,REPL,"Replimune Group, Inc.",2,0.8016367160091623,-51.146333388511835
可交易口径｜大跌池内活跃前三,ODD,ODDITY Tech Ltd.,2,0.7741359949538578,-31.86588569623934
可交易口径｜大跌池内活跃前三,GDC,GD Culture Group Limited,2,0.7540511826111825,-49.16666666666667
可交易口径｜大跌池内活跃前三,KIDZ,KIDZ AI Inc.,2,0.7472076542190114,-21.967659014825447
可交易口径｜大跌池内活跃前三,AIFF,"Firefly Neuroscience, Inc.",2,0.6168419066156243,-8.426352619901017
可交易口径｜大跌池内活跃前三,NMAX,"Newsmax, Inc.",2,0.5739663746072003,-18.381992899987765
可交易口径｜大跌池内活跃前三,ZCMD,Zhongchao Inc.,2,0.5602656321846731,-61.18374362386339
可交易口径｜大跌池内活跃前三,RH,RH,2,0.5390804322586861,-14.061334010650011
可交易口径｜大跌池内活跃前三,CAPR,"Capricor Therapeutics, Inc.",2,0.5156555464196292,-50.34613571919739
可交易口径｜大跌池内活跃前三,UNCY,"Unicycive Therapeutics, Inc.",2,0.48253302273756493,-26.12279924703798
可交易口径｜大跌池内活跃前三,SMCI,"Super Micro Computer, Inc.",2,0.47034997153640434,-30.649934756145896
可交易口径｜大跌池内活跃前三,AGIG,Abundia Global Impact Group Inc,2,0.4645498461932107,-26.24190824655221
可交易口径｜大跌池内活跃前三,DXYZ,Destiny Tech100 Inc.,2,0.45340812661317875,-17.345485358657776
可交易口径｜大跌池内活跃前三,GLND,Greenland Energy Company,2,0.45294508708023623,-28.58052731511524
可交易口径｜大跌池内活跃前三,TVRD,"Tvardi Therapeutics, Inc.",2,0.42822654084063416,-18.84210526315789
可交易口径｜大跌池内活跃前三,TC,Token Cat Limited,2,0.41101949514552905,-44.46051877213569
可交易口径｜大跌池内活跃前三,QTEX,QTREX Quantum Ltd.,2,0.40513837587014506,-18.024866129131528
可交易口径｜大跌池内活跃前三,WOLF,"Wolfspeed, Inc.",2,0.36780655587099476,-12.62023989643688
可交易口径｜大跌池内活跃前三,TRT,Trio-Tech International,2,0.3664684939974706,-15.996395618660236
可交易口径｜大跌池内活跃前三,INV,"Innventure, Inc.",2,0.34209827096958734,-34.598765432098766
可交易口径｜大跌池内活跃前三,ELTX,"Elicio Therapeutics, Inc.",2,0.341275087847592,-45.392137939908636
可交易口径｜大跌池内活跃前三,WIX,Wix.com Ltd.,2,0.25474196832508034,-18.27146381171783
可交易口径｜大跌池内活跃前三,PATH,"UiPath, Inc.",2,0.24689278966943723,-9.643943988535796
可交易口径｜大跌池内活跃前三,VELO,"Velo3D, Inc.",2,0.215095294424304,-12.532145226791153
可交易口径｜大跌池内活跃前三,SNDK,Sandisk Corporation,2,0.20162134551002836,-11.822562391076124
可交易口径｜大跌池内活跃前三,JEM,707 Cayman Holdings Limited,1,25.08606439493844,-19.143576826196483
可交易口径｜大跌池内活跃前三,VSA,VisionSys AI Inc.,1,15.06289057100915,-44.52554744525548
可交易口径｜大跌池内活跃前三,VCIG,VCI Global Limited,1,6.331119070709546,-12.826899128268987
可交易口径｜大跌池内活跃前三,AKAN,Akanda Corp.,1,3.7667644354658423,-28.04344018216851
可交易口径｜大跌池内活跃前三,LRHC,La Rosa Holdings Corp.,1,3.1613172253524744,-8.965517241379306
可交易口径｜大跌池内活跃前三,BIAF,"bioAffinity Technologies, Inc.",1,2.0943180445448397,-8.080808080808078
可交易口径｜大跌池内活跃前三,TENX,"Tenax Therapeutics, Inc.",1,1.8720281881444545,-89.73214285714286
可交易口径｜大跌池内活跃前三,XHLD,"TEN Holdings, Inc.",1,1.731084401546405,-28.11387900355872
可交易口径｜大跌池内活跃前三,NTCL,NETCLASS TECHNOLOGY INC,1,1.6532836092414045,-86.25429553264605
可交易口径｜大跌池内活跃前三,LESL,"Leslie's, Inc.",1,1.6454022667827564,-41.07142857142857
可交易口径｜大跌池内活跃前三,ACXP,"Acurx Pharmaceuticals, Inc.",1,1.5688479952320762,-16.915422885572152
可交易口径｜大跌池内活跃前三,EDBL,Edible Garden AG Incorporated,1,1.445417518565127,-25.0
可交易口径｜大跌池内活跃前三,HCTI,"Healthcare Triangle, Inc.",1,1.4416691146963123,-13.597246127366624
可交易口径｜大跌池内活跃前三,SION,"Sionna Therapeutics, Inc.",1,1.3214921899870689,-91.18338557993731
可交易口径｜大跌池内活跃前三,QNCX,"Quince Therapeutics, Inc.",1,1.2967684027740118,-13.043478260869556
可交易口径｜大跌池内活跃前三,NSRX,Nasus Pharma Ltd.,1,1.2446449467999805,-38.0
可交易口径｜大跌池内活跃前三,MGN,Megan Holdings Limited,1,1.2430280295625136,-8.026030368763548
可交易口径｜大跌池内活跃前三,RADX,Radiopharm Theranostics Limited,1,1.2051264521743943,-10.775862068965514
可交易口径｜大跌池内活跃前三,CMPX,"Compass Therapeutics, Inc.",1,1.176037187426883,-64.41351888667992
可交易口径｜大跌池内活跃前三,LASE,Laser Photonics Corporation,1,1.0370203282483268,-14.364640883977897
可交易口径｜大跌池内活跃前三,MCRP,Micropolis AI Robotics,1,1.0152510135291501,-16.826923076923084
可交易口径｜大跌池内活跃前三,FUTU,Futu Holdings Limited,1,1.0118357093500294,-27.531083481349906
可交易口径｜大跌池内活跃前三,CHSN,Chanson International Holding,1,0.9800172446991474,-92.7710843373494
可交易口径｜大跌池内活跃前三,KNRX,KNOREX LTD.,1,0.944368549927026,-14.28571428571428
可交易口径｜大跌池内活跃前三,ALDX,"Aldeyra Therapeutics, Inc.",1,0.9431111061560972,-70.6855791962175
可交易口径｜大跌池内活跃前三,SPCE,"Virgin Galactic Holdings, Inc.",1,0.9380143213913231,-38.96276595744681
可交易口径｜大跌池内活跃前三,NAMM,Namib Minerals,1,0.8534544844207962,-9.944751381215477
可交易口径｜大跌池内活跃前三,ANPA,Rich Sparkle Holdings Limited,1,0.8393630880198484,-16.71134941912421
可交易口径｜大跌池内活跃前三,CPOP,"Pop Culture Group Co., Ltd",1,0.8328226099589642,-30.92105263157895
可交易口径｜大跌池内活跃前三,LCID,"Lucid Group, Inc.",1,0.8316664130950198,-16.152450090744097
可交易口径｜大跌池内活跃前三,CVRX,"CVRx, Inc.",1,0.8234621988209692,-59.764309764309765
可交易口径｜大跌池内活跃前三,ARAI,Arrive AI Inc.,1,0.8014881093357055,-38.78787878787878
可交易口径｜大跌池内活跃前三,VERU,Veru Inc.,1,0.7943026374893887,-19.621749408983458
可交易口径｜大跌池内活跃前三,RDGT,"Ridgetech, Inc.",1,0.787256941906759,-48.235294117647065
可交易口径｜大跌池内活跃前三,HTCO,High-Trend International Group,1,0.7790613954737584,-78.83307169021455
可交易口径｜大跌池内活跃前三,FRMM,"Forum Markets, Incorporated",1,0.7658145849888885,-13.519813519813518
可交易口径｜大跌池内活跃前三,JZ,Jianzhi Education Technology Gr,1,0.763857395524029,-77.41935483870968
可交易口径｜大跌池内活跃前三,TJGC,TJGC Group Limited,1,0.7457808367938625,-23.134328358208954
可交易口径｜大跌池内活跃前三,PAVS,Paranovus Entertainment Technol,1,0.742083932912491,-50.98039215686274
可交易口径｜大跌池内活跃前三,WGS,GeneDx Holdings Corp.,1,0.7309514440757161,-49.19770351832769
可交易口径｜大跌池内活跃前三,BEAT,"Heartbeam, Inc.",1,0.7184954508793974,-8.783783783783772
可交易口径｜大跌池内活跃前三,SOC,Sable Offshore Corp.,1,0.7156268479534765,-55.81061692969871
可交易口径｜大跌池内活跃前三,QH,Quhuo Limited,1,0.6910374155887535,-81.25
可交易口径｜大跌池内活跃前三,HUBC,Hub Cyber Security Ltd.,1,0.6730143298981045,-8.666666666666679
可交易口径｜大跌池内活跃前三,ROLR,"High Roller Technologies, Inc.",1,0.6276467578662989,-19.028340080971663
可交易口径｜大跌池内活跃前三,VITL,"Vital Farms, Inc.",1,0.6275401875573783,-20.666666666666668
可交易口径｜大跌池内活跃前三,SXTC,"China SXT Pharmaceuticals, Inc.",1,0.6233190358691275,-24.626865671641795
可交易口径｜大跌池内活跃前三,SOWG,Sow Good Inc.,1,0.6092627718675884,-21.02272727272727
可交易口径｜大跌池内活跃前三,CPHI,"China Pharma Holdings, Inc.",1,0.6070622843719957,-78.88888888888889
可交易口径｜大跌池内活跃前三,BV,"BrightView Holdings, Inc.",1,0.5879497667373568,-19.207317073170728
可交易口径｜大跌池内活跃前三,EYPT,"EyePoint, Inc.",1,0.5867126981333289,-66.98305084745762
可交易口径｜大跌池内活跃前三,VRRM,Verra Mobility Corporation,1,0.585055587932232,-70.565749235474
可交易口径｜大跌池内活跃前三,MBRX,"Moleculin Biotech, Inc.",1,0.5623552981300052,-11.858974358974361
可交易口径｜大跌池内活跃前三,DUOL,"Duolingo, Inc.",1,0.554298235137468,-14.005959982971483
可交易口径｜大跌池内活跃前三,ALAR,Alarum Technologies Ltd.,1,0.5535714997167703,-51.49606299212598
可交易口径｜大跌池内活跃前三,BBBY,"Bed Bath & Beyond, Inc.",1,0.5460594095878404,-11.235955056179769
可交易口径｜大跌池内活跃前三,SEGG,Sports Entertainment Gaming Glo,1,0.5287094034966969,-19.17808219178082
可交易口径｜大跌池内活跃前三,CRML,Critical Metals Corp.,1,0.5055103728388507,-17.92387543252595
可交易口径｜大跌池内活跃前三,YXT,YXT.COM GROUP HOLDING LIMITED -,1,0.504663903314849,-66.06914212548016
可交易口径｜大跌池内活跃前三,KITT,"Nauticus Robotics, Inc.",1,0.5030983984825701,-23.235294117647054
可交易口径｜大跌池内活跃前三,BNAI,Brand Engagement Network Inc.,1,0.4981659940547552,-31.16769095697981
可交易口径｜大跌池内活跃前三,ONEG,OneConstruction Group Limited,1,0.47734370644599305,-40.145985401459846
可交易口径｜大跌池内活跃前三,DGXX,Digi Power X Inc.,1,0.4737214788408675,-14.657210401891263
可交易口径｜大跌池内活跃前三,TIGR,UP Fintech Holding Limited,1,0.4719369881256561,-25.342465753424648
可交易口径｜大跌池内活跃前三,ENGN,enGene Therapeutics Inc.,1,0.4711814847465145,-80.56497175141243
可交易口径｜大跌池内活跃前三,FWRD,Forward Air Corporation,1,0.4649820621175725,-43.0467397576457
可交易口径｜大跌池内活跃前三,HAO,Haoxi Health Technology Limited,1,0.4637268192098289,-8.888888888888879
可交易口径｜大跌池内活跃前三,EVMN,"Evommune, Inc.",1,0.4623687354365299,-40.23034154090548
可交易口径｜大跌池内活跃前三,IXHL,Incannex Healthcare Inc.,1,0.4577963556044186,-48.408710217755434
可交易口径｜大跌池内活跃前三,LUNR,"Intuitive Machines, Inc.",1,0.43374813593339423,-8.886565603763719
可交易口径｜大跌池内活跃前三,DOMO,"Domo, Inc.",1,0.4313649074812791,-37.11656441717791
可交易口径｜大跌池内活跃前三,PSIX,"Power Solutions International, ",1,0.4305007335388855,-39.151321056845475
可交易口径｜大跌池内活跃前三,MVIS,"Microvision, Inc.",1,0.4290746300307783,-40.583554376657816
可交易口径｜大跌池内活跃前三,EOSE,"Eos Energy Enterprises, Inc.",1,0.4279923149523315,-39.4429469901168
可交易口径｜大跌池内活跃前三,ATRA,"Atara Biotherapeutics, Inc.",1,0.4262663055693855,-16.012084592145015
可交易口径｜大跌池内活跃前三,ASTI,"Ascent Solar Technologies, Inc",1,0.42251584206336995,-22.009029345372454
可交易口径｜大跌池内活跃前三,SNWV,"SANUWAVE Health, Inc.",1,0.4215577560136759,-39.21404682274249
可交易口径｜大跌池内活跃前三,MPLT,"MapLight Therapeutics, Inc.",1,0.4212747955071081,-72.89387308533917
可交易口径｜大跌池内活跃前三,VATE,INNOVATE Corp.,1,0.40188979910811207,-41.123038810900084
可交易口径｜大跌池内活跃前三,WYHG,Wing Yip Food Holdings Group Li,1,0.4000768788734529,-39.786585365853654
可交易口径｜大跌池内活跃前三,BETR,Better Home & Finance Holding C,1,0.3997265963914542,-36.739926739926744
可交易口径｜大跌池内活跃前三,BROS,Dutch Bros Inc.,1,0.3975769955614874,-18.790924318562517
可交易口径｜大跌池内活跃前三,AMPG,"Amplitech Group, Inc.",1,0.3940385134938923,-33.2220367278798
可交易口径｜大跌池内活跃前三,QNTM,Quantum Biopharma Ltd.,1,0.3892345553522055,-10.272536687631018
可交易口径｜大跌池内活跃前三,AVAV,"AeroVironment, Inc.",1,0.3835917421367673,-17.415262636273543
可交易口径｜大跌池内活跃前三,RDAC,Rising Dragon Acquisition Corp.,1,0.38341214566610166,-48.025353486104336
可交易口径｜大跌池内活跃前三,EMBC,Embecta Corp.,1,0.370652380466599,-57.837837837837846
可交易口径｜大跌池内活跃前三,YYGH,YY Group Holding Limited,1,0.3685232105382653,-37.23404255319148
可交易口径｜大跌池内活跃前三,LGCL,Lucas GC Limited,1,0.36770574749923923,-10.810810810810823
可交易口径｜大跌池内活跃前三,GRCE,"Grace Therapeutics, Inc.",1,0.3661168933271739,-45.47563805104408
可交易口径｜大跌池内活跃前三,GMM,Global Mofy AI Limited,1,0.36516606858560696,-18.918918918918926
可交易口径｜大跌池内活跃前三,QTTB,Q32 Bio Inc.,1,0.3650316771974812,-14.951245937161438
可交易口径｜大跌池内活跃前三,ANY,Sphere 3D Corp.,1,0.36064998610531435,-23.185840707964612
可交易口径｜大跌池内活跃前三,SUJA,"Suja Life, Inc.",1,0.36062722991142193,-46.14035087719298
可交易口径｜大跌池内活跃前三,PRIM,Primoris Services Corporation,1,0.35805974149401276,-50.11334516065443
可交易口径｜大跌池内活跃前三,PROP,Prairie Operating Co.,1,0.3465515398816492,-34.2857142857143
可交易口径｜大跌池内活跃前三,CHAI,"Core AI Holdings, Inc.",1,0.3457790698471611,-26.344086021505365
可交易口径｜大跌池内活跃前三,PLSM,Pulsenmore Ltd.,1,0.344407388259591,-10.470409711684358
可交易口径｜大跌池内活跃前三,ALMU,"Aeluma, Inc.",1,0.34426951314405835,-15.369958717053034
可交易口径｜大跌池内活跃前三,OPTU,"Optimum Communications, Inc.",1,0.3432921733165056,-25.51724137931034
可交易口径｜大跌池内活跃前三,PFSA,"Profusa, Inc.",1,0.3361294971987577,-32.432432432432435
可交易口径｜大跌池内活跃前三,IREN,IREN LIMITED,1,0.3356747108542835,-9.885620915032689
可交易口径｜大跌池内活跃前三,MNTS,Momentus Inc.,1,0.33200796250614706,-18.041582830315217
可交易口径｜大跌池内活跃前三,PZZA,"Papa John's International, Inc.",1,0.3302180454925736,-17.176470588235293
可交易口径｜大跌池内活跃前三,LNKS,Linkers Industries Limited,1,0.32979613788896445,-86.14718614718615
可交易口径｜大跌池内活跃前三,KLC,"KinderCare Learning Companies, ",1,0.32892046184216667,-42.647058823529406
可交易口径｜大跌池内活跃前三,GRRR,Gorilla Technology Group Inc.,1,0.32435588322160147,-29.099582587954675
可交易口径｜大跌池内活跃前三,PSN,Parsons Corporation,1,0.31379282852478096,-34.999193938416894
可交易口径｜大跌池内活跃前三,OBAI,"Our Bond, Inc.",1,0.302630493505266,-12.38938053097346
可交易口径｜大跌池内活跃前三,WNW,Meiwu Technology Company Limite,1,0.30016350877049425,-18.31578947368421
可交易口径｜大跌池内活跃前三,FFAI,Faraday Future Intelligent Elec,1,0.2992531898994153,-17.910447761194035
可交易口径｜大跌池内活跃前三,FSLY,"Fastly, Inc.",1,0.2957098482093665,-21.690427698574343
可交易口径｜大跌池内活跃前三,GO,Grocery Outlet Holding Corp.,1,0.2941820691960234,-27.872582480091
可交易口径｜大跌池内活跃前三,FPS,"Forgent Power Solutions, Inc.",1,0.29309192714366405,-9.750077136686198
可交易口径｜大跌池内活跃前三,WVE,"Wave Life Sciences, Inc.",1,0.2922132948290156,-49.59349593495935
可交易口径｜大跌池内活跃前三,SVV,"Savers Value Village, Inc.",1,0.28858833075583873,-9.237288135593214
可交易口径｜大跌池内活跃前三,PLCE,"Children's Place, Inc. (The)",1,0.2875806288943441,-28.46347607052897
可交易口径｜大跌池内活跃前三,PN,PN Smart Energy Limited,1,0.2862863214326925,-15.466101694915245
可交易口径｜大跌池内活跃前三,BYND,"Beyond Meat, Inc.",1,0.2843292008494435,-19.615384615384624
可交易口径｜大跌池内活跃前三,PAL,"Proficient Auto Logistics, Inc.",1,0.2781371461357256,-29.558011049723763
可交易口径｜大跌池内活跃前三,QDEL,QuidelOrtho Corporation,1,0.2730292304392111,-27.4442538593482
可交易口径｜大跌池内活跃前三,AVEX,AEVEX Corp.,1,0.2712468248205308,-8.343868520859676
可交易口径｜大跌池内活跃前三,FCEL,"FuelCell Energy, Inc.",1,0.26946059804078415,-13.17411402157166
可交易口径｜大跌池内活跃前三,DWSN,Dawson Geophysical Company,1,0.26832418165101335,-41.611624834874505
可交易口径｜大跌池内活跃前三,PUSA,Aureus Greenway Holdings Inc.,1,0.26599421259785416,-9.60264900662252
可交易口径｜大跌池内活跃前三,PLAB,"Photronics, Inc.",1,0.264638897009473,-36.42309848626424
可交易口径｜大跌池内活跃前三,CLIK,CLICK HOLDINGS LIMITED,1,0.25860623025545065,-13.091922005571021
可交易口径｜大跌池内活跃前三,FEIM,"Frequency Electronics, Inc.",1,0.25081784009502184,-13.195907312669275
可交易口径｜大跌池内活跃前三,CLBT,Cellebrite DI Ltd.,1,0.24792527261025385,-29.18032786885245
可交易口径｜大跌池内活跃前三,BDMD,Baird Medical Investment Holdin,1,0.24303559650262116,-9.593023255813959
可交易口径｜大跌池内活跃前三,ACLS,"Axcelis Technologies, Inc.",1,0.23547383431368776,-16.741116751269026
可交易口径｜大跌池内活跃前三,CING,Cingulate Inc.,1,0.23542236831301863,-31.04631217838766
可交易口径｜大跌池内活跃前三,CRDO,Credo Technology Group Holding ,1,0.2353271946992503,-11.203969704883775
可交易口径｜大跌池内活跃前三,DRVN,Driven Brands Holdings Inc.,1,0.2341182321071463,-30.162552679108966
可交易口径｜大跌池内活跃前三,KLXE,"KLX Energy Services Holdings, I",1,0.23086118703845424,-30.80357142857143
可交易口径｜大跌池内活跃前三,TTMI,"TTM Technologies, Inc.",1,0.2306437034143948,-9.061119817637831
可交易口径｜大跌池内活跃前三,CTMX,"CytomX Therapeutics, Inc.",1,0.22902211589604257,-19.266055045871553
可交易口径｜大跌池内活跃前三,FEED,"ENvue Medical, Inc.",1,0.2243362000295774,-12.87878787878789
可交易口径｜大跌池内活跃前三,SSTK,"Shutterstock, Inc.",1,0.2217860464388574,-21.95121951219512
可交易口径｜大跌池内活跃前三,INGM,Ingram Micro Holding Corporatio,1,0.22005238951478429,-16.312594840667682
可交易口径｜大跌池内活跃前三,INO,"Inovio Pharmaceuticals, Inc.",1,0.21553680090642421,-35.05747126436782
可交易口径｜大跌池内活跃前三,CCXI,Churchill Capital Corp XI,1,0.21276654911994256,-9.842931937172782
可交易口径｜大跌池内活跃前三,NXTC,"NextCure, Inc.",1,0.21244079343083594,-9.849749582637724
可交易口径｜大跌池内活跃前三,SHLS,"Shoals Technologies Group, Inc.",1,0.21094440848881918,-30.909090909090907
可交易口径｜大跌池内活跃前三,FWRG,"First Watch Restaurant Group, I",1,0.19755457618259614,-20.516129032258068
可交易口径｜大跌池内活跃前三,MWC,"Micware Co., Ltd.",1,0.18937556877900538,-34.319526627218934
可交易口径｜大跌池内活跃前三,NUTX,Nutex Health Inc.,1,0.18915082975008385,-14.296563508638693
可交易口径｜大跌池内活跃前三,CIFR,Cipher Digital Inc.,1,0.18870011805195655,-15.64569536423841
可交易口径｜大跌池内活跃前三,RCAT,"Red Cat Holdings, Inc.",1,0.1886461683966111,-10.941176470588232
可交易口径｜大跌池内活跃前三,AAL,"American Airlines Group, Inc.",1,0.1853199870676224,-8.31643002028397
可交易口径｜大跌池内活跃前三,ZD,"Ziff Davis, Inc.",1,0.18170764582452437,-10.287648054145516
可交易口径｜大跌池内活跃前三,ABTC,American Bitcoin Corp.,1,0.1801983692152169,-10.122699386503054
可交易口径｜大跌池内活跃前三,PSNL,"Personalis, Inc.",1,0.17948648784680118,-13.320337881741395
可交易口径｜大跌池内活跃前三,SAIL,"SailPoint, Inc.",1,0.17659142954996937,-15.227736233854516
